Date,Close,High,Low,Open,Volume
2024-05-29,141.34921264648438,141.9508590796563,139.9712391596412,141.86352617301011,657200
2024-05-30,143.48410034179688,143.8043358053744,140.82518500637585,142.5525049198253,483100
2024-05-31,147.1134490966797,147.36574914355901,143.43560472529734,143.9596318782441,1061400
2024-06-03,145.20413208007812,148.4352451558133,143.64732807803549,148.23940834981366,775300
2024-06-04,143.45150756835938,146.11472707779316,143.40256330155,143.48088010454595,598000
2024-06-05,142.99131774902344,144.15647815058443,142.1198976492408,144.15647815058443,602200
2024-06-06,142.2765350341797,144.11729331005844,141.84571799597407,143.19691417211905,448900
2024-06-07,143.7550506591797,144.02920429420467,140.78829000113674,140.99391269753178,386100
2024-06-10,140.84703063964844,142.97172848894488,139.6818703809454,142.051349295003,783100
2024-06-11,137.89007568359375,139.31958878180157,136.8619921900738,139.31958878180157,1100300
2024-06-12,140.64141845703125,143.28505116549672,140.17144296092113,140.30851976979707,1058900
2024-06-13,140.01475524902344,140.42598560447738,138.6244007309889,139.5349790308693,844200
2024-06-14,139.21188354492188,140.2399670312985,138.05652406098022,138.29151926765945,591700
2024-06-17,141.76739501953125,141.88490009009155,138.19359744693796,139.09438997323065,615000
2024-06-18,143.7550506591797,144.4110622101504,141.6107658464643,141.7674143948696,791000
2024-06-20,144.73416137695312,144.969141647484,142.70736690211706,143.15777065438658,788000
2024-06-21,144.43060302734375,144.89079258912017,142.21778774962593,144.6264398163758,1446700
2024-06-24,146.46719360351562,147.74005812205525,143.0794320504453,145.25308909003977,736700
2024-06-25,144.45999145507812,147.49528273610767,144.28375625385436,145.88951949498102,1029700
2024-06-26,144.24459838867188,145.0376866776103,143.11859648466273,143.74523543619134,796400
2024-06-27,144.5677032470703,145.2726739691491,143.36338448862392,143.44171622888288,690900
2024-06-28,148.2002410888672,149.66892740451786,145.07683246714348,145.83076229244742,1989900
2024-07-01,146.69239807128906,150.12911871108028,146.61406634072046,148.57231478418555,887900
2024-07-02,148.56251525878906,148.80729631632886,145.70347429955413,145.89929615753596,790300
2024-07-03,146.01681518554688,148.9541881568739,145.94826931156186,148.71919294067717,562000
2024-07-05,143.4319305419922,146.05597661279148,142.77591902429236,145.48808270039794,1056700
2024-07-08,145.10621643066406,146.29096339234104,143.64733080393694,144.84184868974836,685800
2024-07-09,146.6728057861328,147.71067503097976,143.70606070312718,144.61663902314405,715100
2024-07-10,149.198974609375,149.2870922160269,145.17477289616502,146.33993327384718,753000
2024-07-11,151.7055206298828,152.684644924703,149.68852697299334,150.62847792948014,970200
2024-07-12,151.9698944091797,153.38962170501205,150.9907700754675,151.7642717253894,784600
2024-07-15,155.0541229248047,156.16053815169238,153.41898715583628,154.95620451985408,808800
2024-07-16,159.71475219726562,160.08682421485335,154.64289545768142,155.18141681465013,1063300
2024-07-17,161.2128143310547,162.32901546530104,157.7663074598476,158.118792814886,1078700
2024-07-18,163.88583374023438,171.3467562903987,162.280070450323,170.4263770375986,2270800
2024-07-19,161.80029296875,166.00072970418273,160.1455704868291,164.89432938818493,1260900
2024-07-22,167.30296325683594,167.69462193840383,159.6951782529865,163.02419487493276,1319600
2024-07-23,168.57582092285156,170.29907423042516,166.46090894974955,168.4093715925959,1632900
2024-07-24,168.09603881835938,170.5046909718376,166.6273524892324,168.56602920065995,1303800
2024-07-25,169.88784790039062,172.75668980053607,167.8512676116809,167.90022681357433,1057300
2024-07-26,171.2488250732422,171.73838719745416,169.68223523991415,170.15221069588753,980500
2024-07-29,168.5856170654297,171.44467320722484,168.20375918091443,171.22926466311355,829000
2024-07-30,169.9857635498047,171.33695981086476,169.2220478214448,169.82910008238457,793200
2024-07-31,168.57582092285156,171.52297954723184,168.4093715925959,169.29057744459652,912700
2024-08-01,163.3668975830078,169.81932321934042,162.44651833844418,168.5562444891622,968700
2024-08-02,158.90206909179688,160.74282747580202,155.81783365840573,160.0966018805342,1311200
2024-08-05,156.63050842285156,158.34397587080028,151.86217807715445,154.63308657413108,1354400
2024-08-06,156.96340942382812,159.98889983421367,156.2388670253705,158.2166872949312,959800
2024-08-07,156.42489624023438,160.98761916454808,156.1409567606812,159.59726442070706,736000
2024-08-08,158.78457641601562,159.53850626507352,157.14944072590325,157.59984445060348,764600
2024-08-09,158.84332275390625,159.69517101002398,157.96211690578488,158.40271982984555,460200
2024-08-12,156.669677734375,161.43802335252772,155.90596195673072,159.8224592534713,526900
2024-08-13,156.98300170898438,157.63901320090332,154.8876762926197,157.63901320090332,764100
2024-08-14,156.81654357910156,157.4529683659618,155.88637852897875,157.39422330135938,926200
2024-08-15,158.1775360107422,159.72455422063118,157.39423357101657,157.50193784323199,1131400
2024-08-16,159.68536376953125,160.16514001075979,157.6585844244428,157.6585844244428,862100
2024-08-19,160.968017578125,161.37926290250843,159.64620883060715,159.68536722613172,643600
2024-08-20,158.8726806640625,160.2532493139402,158.62789962430756,160.07701413663614,677300
2024-08-21,159.50914001464844,159.6070434784821,157.78587172036674,159.47976748147326,673500
2024-08-22,161.1932373046875,161.85903465329767,159.66580579646316,160.00849033521803,664400
2024-08-23,165.15867614746094,167.31276151264072,162.01569557960914,162.37796678182082,891000
2024-08-26,163.66061401367188,166.4021649285623,163.3277153510728,166.24550146136843,923800
2024-08-27,163.9053955078125,164.39495763888752,162.6031733865735,163.4158333767375,587200
2024-08-28,166.87213134765625,167.34212172377065,163.67040594928164,163.8858144699383,1010800
2024-08-29,166.44134521484375,167.94919006385211,165.2565982375684,167.28339271085525,542100
2024-08-30,168.51708984375,168.78145759739093,166.402177695126,167.23443935572624,753900
2024-09-03,169.06973266601562,171.01384301914152,168.21114980706997,169.90855894866058,919800
2024-09-04,166.74073791503906,169.09934495819186,165.68478500473364,168.5565661285193,994700
2024-09-05,166.5828094482422,168.7933773370615,165.9314749559875,168.3591694005894,919600
2024-09-06,164.32289123535156,168.615760152549,162.98075418804274,166.22754857952523,1021200
2024-09-09,166.56307983398438,167.44138911507434,164.3919797630349,164.4709307730432,799600
2024-09-10,164.95448303222656,166.92821308374403,161.45112423747526,166.92821308374403,813600
2024-09-11,163.71102905273438,164.53012878374622,159.27999992232986,164.47091929496347,1053800
2024-09-12,163.5037841796875,165.46765092917133,161.78664873586393,163.7702419431088,740800
2024-09-13,166.66175842285156,167.1157078694779,164.49064347511103,164.49064347511103,1096500
2024-09-16,170.8065948486328,171.1717300774798,166.75057912380518,167.38217211718728,1308200
2024-09-17,171.53689575195312,173.66851288435075,170.45133813859212,171.65531474309572,1097700
