Date,Close,High,Low,Open,Volume
2024-05-29,23.290000915527344,23.6299991607666,23.139999389648438,23.360000610351562,2075800
2024-05-30,23.209999084472656,23.639999389648438,23.18000030517578,23.309999465942383,1478600
2024-05-31,23.399999618530273,23.65999984741211,23.200000762939453,23.25,3159600
2024-06-03,24.059999465942383,24.170000076293945,23.440000534057617,23.65999984741211,2008800
2024-06-04,23.649999618530273,24.420000076293945,23.440000534057617,24.139999389648438,2823100
2024-06-05,24.190000534057617,24.270000457763672,23.6299991607666,23.799999237060547,1631500
2024-06-06,24.15999984741211,24.31999969482422,23.959999084472656,24.18000030517578,2034200
2024-06-07,23.90999984741211,24.25,23.84000015258789,24.15999984741211,1303600
2024-06-10,24.190000534057617,24.260000228881836,23.3700008392334,23.600000381469727,1452000
2024-06-11,24.790000915527344,25.0,23.829999923706055,24.010000228881836,1733200
2024-06-12,24.84000015258789,25.469999313354492,24.739999771118164,25.270000457763672,3595000
2024-06-13,24.809999465942383,25.010000228881836,24.40999984741211,24.809999465942383,1543400
2024-06-14,24.5,24.809999465942383,24.270000457763672,24.540000915527344,1659000
2024-06-17,25.010000228881836,25.049999237060547,24.31999969482422,24.600000381469727,1813600
2024-06-18,24.420000076293945,25.399999618530273,24.399999618530273,25.15999984741211,1400200
2024-06-20,25.049999237060547,25.18000030517578,24.280000686645508,24.280000686645508,2033000
2024-06-21,24.950000762939453,25.459999084472656,24.850000381469727,25.219999313354492,6593200
2024-06-24,24.6299991607666,25.299999237060547,24.600000381469727,24.940000534057617,1610900
2024-06-25,24.18000030517578,24.6299991607666,24.0,24.540000915527344,1399200
2024-06-26,24.56999969482422,24.68000030517578,24.06999969482422,24.15999984741211,1587300
2024-06-27,24.290000915527344,24.780000686645508,24.239999771118164,24.68000030517578,1038700
2024-06-28,24.100000381469727,24.540000915527344,23.920000076293945,24.510000228881836,3405800
2024-07-01,24.389999389648438,24.65999984741211,24.059999465942383,24.059999465942383,1242400
2024-07-02,24.190000534057617,24.459999084472656,24.110000610351562,24.399999618530273,1343900
2024-07-03,24.229999542236328,24.540000915527344,24.1200008392334,24.3700008392334,508400
2024-07-05,24.290000915527344,24.450000762939453,24.139999389648438,24.260000228881836,789500
2024-07-08,24.3700008392334,24.709999084472656,24.239999771118164,24.40999984741211,1245200
2024-07-09,24.040000915527344,24.479999542236328,23.6299991607666,24.299999237060547,1751800
2024-07-10,23.010000228881836,24.059999465942383,22.899999618530273,24.049999237060547,2855900
2024-07-11,23.309999465942383,23.8700008392334,22.969999313354492,23.5,1859700
2024-07-12,23.56999969482422,24.0,23.280000686645508,23.65999984741211,1451300
2024-07-15,23.3700008392334,23.739999771118164,23.1200008392334,23.600000381469727,1740900
2024-07-16,24.600000381469727,24.6299991607666,23.6200008392334,23.670000076293945,3038700
2024-07-17,24.610000610351562,24.93000030517578,24.399999618530273,24.420000076293945,1372900
2024-07-18,24.649999618530273,25.489999771118164,24.59000015258789,24.59000015258789,2195900
2024-07-19,24.829999923706055,24.969999313354492,24.6200008392334,24.65999984741211,1552200
2024-07-22,24.799999237060547,25.110000610351562,24.479999542236328,24.81999969482422,2640100
2024-07-23,25.0,25.40999984741211,24.6200008392334,24.709999084472656,2599400
2024-07-24,26.510000228881836,27.440000534057617,25.6299991607666,26.899999618530273,5462800
2024-07-25,28.040000915527344,28.18000030517578,26.68000030517578,26.68000030517578,2940500
2024-07-26,27.8799991607666,28.950000762939453,27.65999984741211,28.219999313354492,2101800
2024-07-29,27.920000076293945,28.239999771118164,27.6299991607666,27.6299991607666,1474900
2024-07-30,27.6299991607666,27.959999084472656,27.260000228881836,27.850000381469727,1502300
2024-07-31,27.31999969482422,27.940000534057617,27.190000534057617,27.600000381469727,1904000
2024-08-01,26.860000610351562,27.530000686645508,26.729999542236328,27.149999618530273,2268000
2024-08-02,27.719999313354492,27.75,26.200000762939453,26.360000610351562,2292300
2024-08-05,27.850000381469727,28.229999542236328,26.34000015258789,27.31999969482422,3708200
2024-08-06,27.5,28.040000915527344,27.479999542236328,27.8799991607666,1239600
2024-08-07,26.440000534057617,27.850000381469727,26.309999465942383,27.75,2020800
2024-08-08,26.75,27.06999969482422,26.450000762939453,26.600000381469727,1699100
2024-08-09,26.06999969482422,26.579999923706055,25.989999771118164,26.559999465942383,1479500
2024-08-12,25.940000534057617,26.309999465942383,25.780000686645508,26.170000076293945,1294000
2024-08-13,26.43000030517578,26.469999313354492,25.899999618530273,26.010000228881836,1341900
2024-08-14,26.309999465942383,26.6200008392334,26.1299991607666,26.399999618530273,1043400
2024-08-15,26.979999542236328,27.059999465942383,26.420000076293945,26.81999969482422,1599400
2024-08-16,27.25,27.43000030517578,26.850000381469727,26.950000762939453,1508700
2024-08-19,28.229999542236328,28.229999542236328,27.270000457763672,27.270000457763672,1459300
2024-08-20,28.15999984741211,28.280000686645508,27.969999313354492,28.149999618530273,855800
2024-08-21,28.260000228881836,28.6299991607666,28.149999618530273,28.309999465942383,1692900
2024-08-22,27.989999771118164,28.270000457763672,27.940000534057617,28.270000457763672,1120300
2024-08-23,27.950000762939453,28.309999465942383,27.729999542236328,27.969999313354492,1300300
2024-08-26,28.510000228881836,28.670000076293945,27.790000915527344,28.1200008392334,890300
2024-08-27,28.190000534057617,28.690000534057617,28.110000610351562,28.540000915527344,825300
2024-08-28,28.06999969482422,28.3700008392334,28.040000915527344,28.049999237060547,950700
2024-08-29,28.350000381469727,28.6200008392334,28.079999923706055,28.270000457763672,1482800
2024-08-30,28.450000762939453,28.65999984741211,28.31999969482422,28.530000686645508,1069400
2024-09-03,28.1200008392334,28.540000915527344,27.850000381469727,27.850000381469727,1373700
2024-09-04,28.260000228881836,28.450000762939453,28.030000686645508,28.149999618530273,950000
2024-09-05,26.860000610351562,28.260000228881836,26.75,28.260000228881836,1658100
2024-09-06,26.860000610351562,27.360000610351562,26.729999542236328,26.8700008392334,2141000
2024-09-09,26.81999969482422,27.010000228881836,26.260000228881836,26.700000762939453,1519200
2024-09-10,26.989999771118164,27.030000686645508,25.649999618530273,26.81999969482422,1968000
2024-09-11,26.56999969482422,26.829999923706055,26.3700008392334,26.790000915527344,1496000
2024-09-12,26.559999465942383,26.809999465942383,26.010000228881836,26.600000381469727,1545000
2024-09-13,27.65999984741211,27.690000534057617,26.760000228881836,26.829999923706055,1075800
2024-09-16,27.829999923706055,27.8799991607666,27.399999618530273,27.780000686645508,1087100
2024-09-17,27.739999771118164,28.469999313354492,27.510000228881836,28.040000915527344,1847500
2024-09-18,27.829999923706055,28.40999984741211,27.59000015258789,27.760000228881836,1401900
2024-09-19,28.350000381469727,28.469999313354492,27.989999771118164,28.260000228881836,1127300
2024-09-20,28.549999237060547,29.020000457763672,28.290000915527344,28.420000076293945,6613600
2024-09-23,28.100000381469727,28.959999084472656,27.719999313354492,28.829999923706055,1530300
2024-09-24,27.3700008392334,28.270000457763672,27.350000381469727,28.239999771118164,1846700
2024-09-25,26.43000030517578,27.950000762939453,26.40999984741211,27.700000762939453,2082800
2024-09-26,27.170000076293945,27.190000534057617,25.940000534057617,26.6200008392334,2138100
2024-09-27,27.530000686645508,27.93000030517578,27.1200008392334,27.270000457763672,1117300
2024-09-30,27.989999771118164,28.06999969482422,27.329999923706055,27.43000030517578,1108200
2024-10-01,28.829999923706055,28.84000015258789,28.110000610351562,28.15999984741211,1596400
2024-10-02,29.0,29.040000915527344,28.360000610351562,28.549999237060547,1496400
2024-10-03,28.3700008392334,29.139999389648438,28.040000915527344,28.809999465942383,1573200
2024-10-04,28.969999313354492,29.059999465942383,28.489999771118164,28.670000076293945,1124300
2024-10-07,27.790000915527344,29.139999389648438,27.6299991607666,29.010000228881836,2019400
2024-10-08,27.110000610351562,27.920000076293945,27.110000610351562,27.709999084472656,1458400
2024-10-09,26.59000015258789,27.15999984741211,26.079999923706055,27.020000457763672,1844200
2024-10-10,27.3700008392334,27.389999389648438,26.030000686645508,26.420000076293945,1975300
2024-10-11,28.90999984741211,28.93000030517578,27.290000915527344,27.350000381469727,1794300
2024-10-14,29.049999237060547,29.459999084472656,28.610000610351562,28.6299991607666,2029700
2024-10-15,28.0,29.059999465942383,27.920000076293945,28.889999389648438,1479900
2024-10-16,28.09000015258789,28.260000228881836,27.989999771118164,28.09000015258789,818300
2024-10-17,28.329999923706055,28.450000762939453,28.030000686645508,28.079999923706055,1476600
2024-10-18,28.270000457763672,28.610000610351562,28.110000610351562,28.489999771118164,1262700
2024-10-21,27.709999084472656,28.31999969482422,27.43000030517578,28.15999984741211,1297600
2024-10-22,28.100000381469727,28.420000076293945,27.299999237060547,27.520000457763672,1202400
2024-10-23,27.850000381469727,28.15999984741211,27.799999237060547,27.81999969482422,1496700
2024-10-24,26.850000381469727,28.3700008392334,26.010000228881836,27.010000228881836,7003100
2024-10-25,26.09000015258789,26.90999984741211,25.950000762939453,26.760000228881836,3206900
2024-10-28,26.530000686645508,26.829999923706055,25.899999618530273,26.09000015258789,1956000
2024-10-29,26.440000534057617,26.760000228881836,26.290000915527344,26.440000534057617,1530500
2024-10-30,26.309999465942383,26.75,26.190000534057617,26.190000534057617,1149300
2024-10-31,25.700000762939453,26.5,25.670000076293945,26.1200008392334,1216300
2024-11-01,26.469999313354492,26.510000228881836,25.799999237060547,25.860000610351562,1057100
